id,name,age,gender,citizenship,birth_country,residency_years,approving_authority,criminal_record,is_disqualified,vaccination_status,sponsor,club,region,Birth_Date,Education_Level,Stroke,Rank1_Count,Rank2_Count,Rank3_Count,Rank4_Count,Rank5_Count,Historical_Records
SWM8124,Swimmer_SWM8124,19,Women,CAN,CAN,19,,Minor Violation,False,Not Vaccinated,Speedo,Club_TOR,TOR,2006-01-14,Bachelors,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8124,Swimmer_SWM8124,19,Women,CAN,CAN,19,,Minor Violation,False,Not Vaccinated,Speedo,Club_TOR,TOR,2006-01-14,Bachelors,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8124,Swimmer_SWM8124,19,Women,CAN,CAN,19,,Minor Violation,False,Not Vaccinated,Speedo,Club_TOR,TOR,2006-01-14,Bachelors,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM5932,Swimmer_SWM5932,13,Men,CHN,CHN,13,,None,False,Partially Vaccinated,Arena,Club_GUA,GUA,2011-04-13,High School,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM5932,Swimmer_SWM5932,13,Men,CHN,CHN,13,,None,False,Partially Vaccinated,Arena,Club_GUA,GUA,2011-04-13,High School,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM5932,Swimmer_SWM5932,13,Men,CHN,CHN,13,,None,False,Partially Vaccinated,Arena,Club_GUA,GUA,2011-04-13,High School,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM5932,Swimmer_SWM5932,13,Men,CHN,CHN,13,,None,False,Partially Vaccinated,Arena,Club_GUA,GUA,2011-04-13,High School,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM5932,Swimmer_SWM5932,13,Men,CHN,CHN,13,,None,False,Partially Vaccinated,Arena,Club_GUA,GUA,2011-04-13,High School,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM5734,Swimmer_SWM5734,31,Men,CHN,CAN,9,FINA,Major Violation,True,Exemption,Speedo,Club_GUA,GUA,1994-01-31,Bachelors,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM5734,Swimmer_SWM5734,31,Men,CHN,CAN,9,FINA,Major Violation,True,Exemption,Speedo,Club_GUA,GUA,1994-01-31,Bachelors,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM5734,Swimmer_SWM5734,31,Men,CHN,CAN,9,FINA,Major Violation,True,Exemption,Speedo,Club_GUA,GUA,1994-01-31,Bachelors,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM5734,Swimmer_SWM5734,31,Men,CHN,CAN,9,FINA,Major Violation,True,Exemption,Speedo,Club_GUA,GUA,1994-01-31,Bachelors,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM5734,Swimmer_SWM5734,31,Men,CHN,CAN,9,FINA,Major Violation,True,Exemption,Speedo,Club_GUA,GUA,1994-01-31,Bachelors,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM6781,Swimmer_SWM6781,16,Men,CAN,CAN,16,,Minor Violation,False,Not Vaccinated,None,Club_VAN,VAN,2008-09-03,High School,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM6781,Swimmer_SWM6781,16,Men,CAN,CAN,16,,Minor Violation,False,Not Vaccinated,None,Club_VAN,VAN,2008-09-03,High School,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM6781,Swimmer_SWM6781,16,Men,CAN,CAN,16,,Minor Violation,False,Not Vaccinated,None,Club_VAN,VAN,2008-09-03,High School,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM6781,Swimmer_SWM6781,16,Men,CAN,CAN,16,,Minor Violation,False,Not Vaccinated,None,Club_VAN,VAN,2008-09-03,High School,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM6781,Swimmer_SWM6781,16,Men,CAN,CAN,16,,Minor Violation,False,Not Vaccinated,None,Club_VAN,VAN,2008-09-03,High School,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM4733,Swimmer_SWM4733,19,Men,CAN,CAN,19,,Major Violation,True,Partially Vaccinated,Nike Swimming,Club_MTL,MTL,2006-03-08,Bachelors,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM4733,Swimmer_SWM4733,19,Men,CAN,CAN,19,,Major Violation,True,Partially Vaccinated,Nike Swimming,Club_MTL,MTL,2006-03-08,Bachelors,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM4733,Swimmer_SWM4733,19,Men,CAN,CAN,19,,Major Violation,True,Partially Vaccinated,Nike Swimming,Club_MTL,MTL,2006-03-08,Bachelors,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM4733,Swimmer_SWM4733,19,Men,CAN,CAN,19,,Major Violation,True,Partially Vaccinated,Nike Swimming,Club_MTL,MTL,2006-03-08,Bachelors,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM4733,Swimmer_SWM4733,19,Men,CAN,CAN,19,,Major Violation,True,Partially Vaccinated,Nike Swimming,Club_MTL,MTL,2006-03-08,Bachelors,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM2427,Swimmer_SWM2427,29,Women,GBR,GBR,29,,Multiple Violations,True,Fully Vaccinated,Speedo,Club_BIR,BIR,1995-12-15,Bachelors,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM2427,Swimmer_SWM2427,29,Women,GBR,GBR,29,,Multiple Violations,True,Fully Vaccinated,Speedo,Club_BIR,BIR,1995-12-15,Bachelors,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM2427,Swimmer_SWM2427,29,Women,GBR,GBR,29,,Multiple Violations,True,Fully Vaccinated,Speedo,Club_BIR,BIR,1995-12-15,Bachelors,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM2427,Swimmer_SWM2427,29,Women,GBR,GBR,29,,Multiple Violations,True,Fully Vaccinated,Speedo,Club_BIR,BIR,1995-12-15,Bachelors,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM2427,Swimmer_SWM2427,29,Women,GBR,GBR,29,,Multiple Violations,True,Fully Vaccinated,Speedo,Club_BIR,BIR,1995-12-15,Bachelors,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM1097,Swimmer_SWM1097,26,Men,CAN,CAN,26,,None,False,Partially Vaccinated,Nike Swimming,Club_TOR,TOR,1998-06-13,Bachelors,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM1097,Swimmer_SWM1097,26,Men,CAN,CAN,26,,None,False,Partially Vaccinated,Nike Swimming,Club_TOR,TOR,1998-06-13,Bachelors,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM1097,Swimmer_SWM1097,26,Men,CAN,CAN,26,,None,False,Partially Vaccinated,Nike Swimming,Club_TOR,TOR,1998-06-13,Bachelors,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM1097,Swimmer_SWM1097,26,Men,CAN,CAN,26,,None,False,Partially Vaccinated,Nike Swimming,Club_TOR,TOR,1998-06-13,Bachelors,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM1097,Swimmer_SWM1097,26,Men,CAN,CAN,26,,None,False,Partially Vaccinated,Nike Swimming,Club_TOR,TOR,1998-06-13,Bachelors,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM8922,Swimmer_SWM8922,16,Women,USA,USA,16,,Minor Violation,False,Not Vaccinated,Speedo,Club_NYC,NYC,2008-11-28,High School,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8922,Swimmer_SWM8922,16,Women,USA,USA,16,,Minor Violation,False,Not Vaccinated,Speedo,Club_NYC,NYC,2008-11-28,High School,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM8922,Swimmer_SWM8922,16,Women,USA,USA,16,,Minor Violation,False,Not Vaccinated,Speedo,Club_NYC,NYC,2008-11-28,High School,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8922,Swimmer_SWM8922,16,Women,USA,USA,16,,Minor Violation,False,Not Vaccinated,Speedo,Club_NYC,NYC,2008-11-28,High School,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8922,Swimmer_SWM8922,16,Women,USA,USA,16,,Minor Violation,False,Not Vaccinated,Speedo,Club_NYC,NYC,2008-11-28,High School,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM8358,Swimmer_SWM8358,29,Men,GBR,GBR,29,,Major Violation,True,Exemption,TYR Sport,Club_LON,LON,1995-07-14,Bachelors,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8358,Swimmer_SWM8358,29,Men,GBR,GBR,29,,Major Violation,True,Exemption,TYR Sport,Club_LON,LON,1995-07-14,Bachelors,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM8358,Swimmer_SWM8358,29,Men,GBR,GBR,29,,Major Violation,True,Exemption,TYR Sport,Club_LON,LON,1995-07-14,Bachelors,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8358,Swimmer_SWM8358,29,Men,GBR,GBR,29,,Major Violation,True,Exemption,TYR Sport,Club_LON,LON,1995-07-14,Bachelors,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8358,Swimmer_SWM8358,29,Men,GBR,GBR,29,,Major Violation,True,Exemption,TYR Sport,Club_LON,LON,1995-07-14,Bachelors,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM8417,Swimmer_SWM8417,14,Men,GBR,CAN,10,Regional Authority,Minor Violation,False,Exemption,Arena,Club_LON,LON,2011-01-12,High School,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8417,Swimmer_SWM8417,14,Men,GBR,CAN,10,Regional Authority,Minor Violation,False,Exemption,Arena,Club_LON,LON,2011-01-12,High School,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM8417,Swimmer_SWM8417,14,Men,GBR,CAN,10,Regional Authority,Minor Violation,False,Exemption,Arena,Club_LON,LON,2011-01-12,High School,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8417,Swimmer_SWM8417,14,Men,GBR,CAN,10,Regional Authority,Minor Violation,False,Exemption,Arena,Club_LON,LON,2011-01-12,High School,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8417,Swimmer_SWM8417,14,Men,GBR,CAN,10,Regional Authority,Minor Violation,False,Exemption,Arena,Club_LON,LON,2011-01-12,High School,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM2244,Swimmer_SWM2244,29,Women,JPN,JPN,29,,Minor Violation,False,Exemption,Arena,Club_TOK,TOK,1995-05-08,Bachelors,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM2244,Swimmer_SWM2244,29,Women,JPN,JPN,29,,Minor Violation,False,Exemption,Arena,Club_TOK,TOK,1995-05-08,Bachelors,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM2244,Swimmer_SWM2244,29,Women,JPN,JPN,29,,Minor Violation,False,Exemption,Arena,Club_TOK,TOK,1995-05-08,Bachelors,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM2244,Swimmer_SWM2244,29,Women,JPN,JPN,29,,Minor Violation,False,Exemption,Arena,Club_TOK,TOK,1995-05-08,Bachelors,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM2244,Swimmer_SWM2244,29,Women,JPN,JPN,29,,Minor Violation,False,Exemption,Arena,Club_TOK,TOK,1995-05-08,Bachelors,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM2007,Swimmer_SWM2007,29,Men,GBR,GBR,29,,Multiple Violations,True,Exemption,Arena,Club_BIR,BIR,1995-08-09,MBA,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM2007,Swimmer_SWM2007,29,Men,GBR,GBR,29,,Multiple Violations,True,Exemption,Arena,Club_BIR,BIR,1995-08-09,MBA,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM2007,Swimmer_SWM2007,29,Men,GBR,GBR,29,,Multiple Violations,True,Exemption,Arena,Club_BIR,BIR,1995-08-09,MBA,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM2007,Swimmer_SWM2007,29,Men,GBR,GBR,29,,Multiple Violations,True,Exemption,Arena,Club_BIR,BIR,1995-08-09,MBA,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM2007,Swimmer_SWM2007,29,Men,GBR,GBR,29,,Multiple Violations,True,Exemption,Arena,Club_BIR,BIR,1995-08-09,MBA,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM4634,Swimmer_SWM4634,22,Women,CAN,CAN,22,,Major Violation,True,Fully Vaccinated,TYR Sport,Club_VAN,VAN,2002-10-20,Bachelors,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM4634,Swimmer_SWM4634,22,Women,CAN,CAN,22,,Major Violation,True,Fully Vaccinated,TYR Sport,Club_VAN,VAN,2002-10-20,Bachelors,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM4634,Swimmer_SWM4634,22,Women,CAN,CAN,22,,Major Violation,True,Fully Vaccinated,TYR Sport,Club_VAN,VAN,2002-10-20,Bachelors,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM4634,Swimmer_SWM4634,22,Women,CAN,CAN,22,,Major Violation,True,Fully Vaccinated,TYR Sport,Club_VAN,VAN,2002-10-20,Bachelors,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM4634,Swimmer_SWM4634,22,Women,CAN,CAN,22,,Major Violation,True,Fully Vaccinated,TYR Sport,Club_VAN,VAN,2002-10-20,Bachelors,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM8192,Swimmer_SWM8192,13,Men,JPN,CHN,2,National Federation,None,False,Exemption,None,Club_KYO,KYO,2012-01-18,High School,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8192,Swimmer_SWM8192,13,Men,JPN,CHN,2,National Federation,None,False,Exemption,None,Club_KYO,KYO,2012-01-18,High School,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM8192,Swimmer_SWM8192,13,Men,JPN,CHN,2,National Federation,None,False,Exemption,None,Club_KYO,KYO,2012-01-18,High School,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8192,Swimmer_SWM8192,13,Men,JPN,CHN,2,National Federation,None,False,Exemption,None,Club_KYO,KYO,2012-01-18,High School,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8192,Swimmer_SWM8192,13,Men,JPN,CHN,2,National Federation,None,False,Exemption,None,Club_KYO,KYO,2012-01-18,High School,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM6804,Swimmer_SWM6804,31,Men,AUS,AUS,31,,Minor Violation,False,Fully Vaccinated,Arena,Club_SYD,SYD,1994-01-09,MBA,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM6804,Swimmer_SWM6804,31,Men,AUS,AUS,31,,Minor Violation,False,Fully Vaccinated,Arena,Club_SYD,SYD,1994-01-09,MBA,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM6804,Swimmer_SWM6804,31,Men,AUS,AUS,31,,Minor Violation,False,Fully Vaccinated,Arena,Club_SYD,SYD,1994-01-09,MBA,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM6804,Swimmer_SWM6804,31,Men,AUS,AUS,31,,Minor Violation,False,Fully Vaccinated,Arena,Club_SYD,SYD,1994-01-09,MBA,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM6804,Swimmer_SWM6804,31,Men,AUS,AUS,31,,Minor Violation,False,Fully Vaccinated,Arena,Club_SYD,SYD,1994-01-09,MBA,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM1503,Swimmer_SWM1503,14,Women,USA,USA,14,,Major Violation,True,Exemption,None,Club_CHI,CHI,2011-03-18,High School,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM1503,Swimmer_SWM1503,14,Women,USA,USA,14,,Major Violation,True,Exemption,None,Club_CHI,CHI,2011-03-18,High School,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM1503,Swimmer_SWM1503,14,Women,USA,USA,14,,Major Violation,True,Exemption,None,Club_CHI,CHI,2011-03-18,High School,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM1503,Swimmer_SWM1503,14,Women,USA,USA,14,,Major Violation,True,Exemption,None,Club_CHI,CHI,2011-03-18,High School,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM1503,Swimmer_SWM1503,14,Women,USA,USA,14,,Major Violation,True,Exemption,None,Club_CHI,CHI,2011-03-18,High School,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM5459,Swimmer_SWM5459,23,Women,USA,USA,23,,None,False,Not Vaccinated,Nike Swimming,Club_LA,LA,2001-07-24,Bachelors,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM5459,Swimmer_SWM5459,23,Women,USA,USA,23,,None,False,Not Vaccinated,Nike Swimming,Club_LA,LA,2001-07-24,Bachelors,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM5459,Swimmer_SWM5459,23,Women,USA,USA,23,,None,False,Not Vaccinated,Nike Swimming,Club_LA,LA,2001-07-24,Bachelors,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM5459,Swimmer_SWM5459,23,Women,USA,USA,23,,None,False,Not Vaccinated,Nike Swimming,Club_LA,LA,2001-07-24,Bachelors,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM5459,Swimmer_SWM5459,23,Women,USA,USA,23,,None,False,Not Vaccinated,Nike Swimming,Club_LA,LA,2001-07-24,Bachelors,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM2742,Swimmer_SWM2742,21,Women,JPN,CHN,8,National Federation,Minor Violation,False,Partially Vaccinated,Nike Swimming,Club_OSA,OSA,2004-02-25,Bachelors,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM2742,Swimmer_SWM2742,21,Women,JPN,CHN,8,National Federation,Minor Violation,False,Partially Vaccinated,Nike Swimming,Club_OSA,OSA,2004-02-25,Bachelors,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM2742,Swimmer_SWM2742,21,Women,JPN,CHN,8,National Federation,Minor Violation,False,Partially Vaccinated,Nike Swimming,Club_OSA,OSA,2004-02-25,Bachelors,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM2742,Swimmer_SWM2742,21,Women,JPN,CHN,8,National Federation,Minor Violation,False,Partially Vaccinated,Nike Swimming,Club_OSA,OSA,2004-02-25,Bachelors,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM2742,Swimmer_SWM2742,21,Women,JPN,CHN,8,National Federation,Minor Violation,False,Partially Vaccinated,Nike Swimming,Club_OSA,OSA,2004-02-25,Bachelors,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM2394,Swimmer_SWM2394,12,Men,GBR,GBR,12,,Multiple Violations,True,Partially Vaccinated,None,Club_MAN,MAN,2012-12-08,High School,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM2394,Swimmer_SWM2394,12,Men,GBR,GBR,12,,Multiple Violations,True,Partially Vaccinated,None,Club_MAN,MAN,2012-12-08,High School,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM2394,Swimmer_SWM2394,12,Men,GBR,GBR,12,,Multiple Violations,True,Partially Vaccinated,None,Club_MAN,MAN,2012-12-08,High School,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM2394,Swimmer_SWM2394,12,Men,GBR,GBR,12,,Multiple Violations,True,Partially Vaccinated,None,Club_MAN,MAN,2012-12-08,High School,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM2394,Swimmer_SWM2394,12,Men,GBR,GBR,12,,Multiple Violations,True,Partially Vaccinated,None,Club_MAN,MAN,2012-12-08,High School,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM2800,Swimmer_SWM2800,21,Men,USA,USA,21,,None,False,Exemption,Nike Swimming,Club_CHI,CHI,2003-06-26,Bachelors,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM2800,Swimmer_SWM2800,21,Men,USA,USA,21,,None,False,Exemption,Nike Swimming,Club_CHI,CHI,2003-06-26,Bachelors,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM2800,Swimmer_SWM2800,21,Men,USA,USA,21,,None,False,Exemption,Nike Swimming,Club_CHI,CHI,2003-06-26,Bachelors,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM2800,Swimmer_SWM2800,21,Men,USA,USA,21,,None,False,Exemption,Nike Swimming,Club_CHI,CHI,2003-06-26,Bachelors,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM2800,Swimmer_SWM2800,21,Men,USA,USA,21,,None,False,Exemption,Nike Swimming,Club_CHI,CHI,2003-06-26,Bachelors,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM9890,Swimmer_SWM9890,33,Women,JPN,JPN,33,,None,False,Partially Vaccinated,TYR Sport,Club_KYO,KYO,1991-06-07,MBA,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM9890,Swimmer_SWM9890,33,Women,JPN,JPN,33,,None,False,Partially Vaccinated,TYR Sport,Club_KYO,KYO,1991-06-07,MBA,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM9890,Swimmer_SWM9890,33,Women,JPN,JPN,33,,None,False,Partially Vaccinated,TYR Sport,Club_KYO,KYO,1991-06-07,MBA,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM9890,Swimmer_SWM9890,33,Women,JPN,JPN,33,,None,False,Partially Vaccinated,TYR Sport,Club_KYO,KYO,1991-06-07,MBA,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM9890,Swimmer_SWM9890,33,Women,JPN,JPN,33,,None,False,Partially Vaccinated,TYR Sport,Club_KYO,KYO,1991-06-07,MBA,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM8841,Swimmer_SWM8841,13,Women,USA,USA,13,,Minor Violation,False,Not Vaccinated,TYR Sport,Club_CHI,CHI,2011-12-22,High School,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8841,Swimmer_SWM8841,13,Women,USA,USA,13,,Minor Violation,False,Not Vaccinated,TYR Sport,Club_CHI,CHI,2011-12-22,High School,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM8841,Swimmer_SWM8841,13,Women,USA,USA,13,,Minor Violation,False,Not Vaccinated,TYR Sport,Club_CHI,CHI,2011-12-22,High School,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8841,Swimmer_SWM8841,13,Women,USA,USA,13,,Minor Violation,False,Not Vaccinated,TYR Sport,Club_CHI,CHI,2011-12-22,High School,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8841,Swimmer_SWM8841,13,Women,USA,USA,13,,Minor Violation,False,Not Vaccinated,TYR Sport,Club_CHI,CHI,2011-12-22,High School,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM7866,Swimmer_SWM7866,23,Women,CAN,USA,2,Regional Authority,Minor Violation,False,Fully Vaccinated,Speedo,Club_MTL,MTL,2001-09-08,Bachelors,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM7866,Swimmer_SWM7866,23,Women,CAN,USA,2,Regional Authority,Minor Violation,False,Fully Vaccinated,Speedo,Club_MTL,MTL,2001-09-08,Bachelors,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM7866,Swimmer_SWM7866,23,Women,CAN,USA,2,Regional Authority,Minor Violation,False,Fully Vaccinated,Speedo,Club_MTL,MTL,2001-09-08,Bachelors,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM7866,Swimmer_SWM7866,23,Women,CAN,USA,2,Regional Authority,Minor Violation,False,Fully Vaccinated,Speedo,Club_MTL,MTL,2001-09-08,Bachelors,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM7866,Swimmer_SWM7866,23,Women,CAN,USA,2,Regional Authority,Minor Violation,False,Fully Vaccinated,Speedo,Club_MTL,MTL,2001-09-08,Bachelors,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM4582,Swimmer_SWM4582,18,Men,GBR,GBR,18,,Minor Violation,False,Not Vaccinated,TYR Sport,Club_BIR,BIR,2006-10-25,Bachelors,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM4582,Swimmer_SWM4582,18,Men,GBR,GBR,18,,Minor Violation,False,Not Vaccinated,TYR Sport,Club_BIR,BIR,2006-10-25,Bachelors,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM4582,Swimmer_SWM4582,18,Men,GBR,GBR,18,,Minor Violation,False,Not Vaccinated,TYR Sport,Club_BIR,BIR,2006-10-25,Bachelors,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM4582,Swimmer_SWM4582,18,Men,GBR,GBR,18,,Minor Violation,False,Not Vaccinated,TYR Sport,Club_BIR,BIR,2006-10-25,Bachelors,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM4582,Swimmer_SWM4582,18,Men,GBR,GBR,18,,Minor Violation,False,Not Vaccinated,TYR Sport,Club_BIR,BIR,2006-10-25,Bachelors,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM9780,Swimmer_SWM9780,34,Women,CAN,CAN,34,,Major Violation,True,Fully Vaccinated,Nike Swimming,Club_TOR,TOR,1991-02-15,MBA,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM9780,Swimmer_SWM9780,34,Women,CAN,CAN,34,,Major Violation,True,Fully Vaccinated,Nike Swimming,Club_TOR,TOR,1991-02-15,MBA,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
